,Days,5 Minute TimeStamp (Unix),5 Minute TimeStamp (Excel Reading),Sensor Value (Average of last 5),,Boris Bike TimeStamp (Unix),Boris Bike TimeStamp (Excel Readable),Number of Boris Bikes Available,
,,,,Lux Value,Normalized,,,Boris Bike Value,Normalized 
,,43833.43681,10:29:00,3229.4,1.234083717,,,,-1.591891177
,,43833.44028,10:34:00,3328,1.285479104,,,,-1.591891177
,,43833.44375,10:39:00,3479.6,1.364500815,,,,-1.591891177
,,43833.44722,10:44:00,3797.8,1.530363007,,,,-1.591891177
,,43833.45069,10:49:00,4101,1.688406429,,,,-1.591891177
,,43833.45417,10:54:00,3674.2,1.465936336,,,,-1.591891177
,,43833.45764,10:59:00,3232.4,1.235647472,,,,-1.591891177
,,43833.46111,11:04:00,3021.4,1.125663428,,,,-1.591891177
,,43833.46458,11:09:00,4219,1.749914093,,,,-1.591891177
,,43833.46806,11:14:00,5290,2.308174331,,,,-1.591891177
,,43833.47153,11:19:00,5660,2.501037345,,,,-1.591891177
,,43833.475,11:24:00,6041,2.699634125,,,,-1.591891177
,,43833.47847,11:29:00,6408,2.890933385,,,,-1.591891177
,,43833.48194,11:34:00,6775.8,3.082649646,,,,-1.591891177
,,43833.48542,11:39:00,6915.4,3.15541634,,,,-1.591891177
,,43833.48889,11:44:00,7125.4,3.264879132,,,,-1.591891177
,,43833.49236,11:49:00,7236,3.322529535,,,,-1.591891177
,,43833.49583,11:54:00,7313.2,3.362770143,,,,-1.591891177
,,43833.49931,11:59:00,7373.2,3.394045226,,,,-1.591891177
,,43833.50278,12:04:00,7354.6,3.38434995,,,,-1.591891177
,,43833.50625,12:09:00,7227.4,3.318046773,,,,-1.591891177
,,43833.50972,12:14:00,6962,3.179706655,,,,-1.591891177
,,43833.51319,12:19:00,6253.4,2.81034792,,,,-1.591891177
,,43833.51667,12:24:00,5190.4,2.256257693,,,,-1.591891177
,,43833.52014,12:29:00,4907,2.108535049,,,,-1.591891177
,,43833.52361,12:34:00,4659,1.979264704,,,,-1.591891177
,,43833.52708,12:39:00,4886.2,2.09769302,,,,-1.591891177
,,43833.53056,12:44:00,5024.2,2.169625712,,,,-1.591891177
,,43833.53403,12:49:00,5874.8,2.613002144,,,,-1.591891177
,,43833.5375,12:54:00,6952.4,3.174702641,,,,-1.591891177
,,43833.54097,12:59:00,8213,3.831792143,,,,-1.591891177
,,43833.54444,13:04:00,8438,3.949073706,,,,-1.591891177
,,43833.54792,13:09:00,8794.2,4.134743451,,,,-1.591891177
,,43833.55139,13:14:00,8584,4.025176409,,,,-1.591891177
,,43833.55486,13:19:00,9832,4.675698143,,,,-1.591891177
,,43833.55833,13:24:00,10475.8,5.011279788,,,,-1.591891177
,,43833.56181,13:29:00,10943,5.254808437,,,,-1.591891177
,,43833.56528,13:34:00,11374.8,5.479884787,,,,-1.591891177
,,43833.56875,13:39:00,11126.8,5.350614442,,,,-1.591891177
,,43833.57222,13:44:00,11216.2,5.397214316,,,,-1.591891177
,,43833.57569,13:49:00,7313.2,3.362770143,,,,-1.591891177
,,43833.57917,13:54:00,7175,3.290733201,,,,-1.591891177
,,43833.58264,13:59:00,11208.2,5.393044305,,,,-1.591891177
,,43833.58611,14:04:00,8525.2,3.994526827,,,,-1.591891177
,,43833.58958,14:09:00,9398.2,4.44957929,,,,-1.591891177
,,43833.59306,14:14:00,8009.8,3.725873861,,,,-1.591891177
,,43833.59653,14:19:00,17039.6,8.432669659,,,,-1.591891177
,,43833.6,14:24:00,20412.2,10.1906421,,,,-1.591891177
,,43833.60347,14:29:00,19986,9.968484754,,,,-1.591891177
,,43833.60694,14:34:00,17537.2,8.692044351,,,,-1.591891177
,,43833.61042,14:39:00,16143,7.965315663,,,,-1.591891177
,,43833.61389,14:44:00,13461.6,6.567632187,,,,-1.591891177
,,43833.61736,14:49:00,7431.8,3.424590557,,,,-1.591891177
,,43833.62083,14:54:00,4528,1.910980772,,,,-1.591891177
,,43833.62431,14:59:00,3917,1.592496173,,,,-1.591891177
,,43833.62778,15:04:00,3173.2,1.204789389,,,,-1.591891177
,,43833.63125,15:09:00,2798,1.009215868,,,,-1.591891177
,,43833.63472,15:14:00,2685.4,0.950522961,,,,-1.591891177
,,43833.63819,15:19:00,2407.4,0.805615075,,,,-1.591891177
,,43833.64167,15:24:00,2012.2,0.599616526,,,,-1.591891177
,,43833.64514,15:29:00,1539.8,0.353377369,,,,-1.591891177
,,43833.64861,15:34:00,1162.8,0.156865596,,,,-1.591891177
,,43833.65208,15:39:00,828.6,-0.017336619,,,,-1.591891177
,,43833.65556,15:44:00,569.6,-0.152340729,,,,-1.591891177
,,43833.65903,15:49:00,378.6,-0.251899744,,,,-1.591891177
,,43833.6625,15:54:00,240.8,-0.323728186,,,,-1.591891177
,,43833.66597,15:59:00,144.2,-0.37408107,,,,-1.591891177
,,43833.66944,16:04:00,81.8,-0.406607157,,,,-1.591891177
,,43833.67292,16:09:00,50.6,-0.4228702,,,,-1.591891177
,,43833.67639,16:14:00,24,-0.436735487,,,,-1.591891177
,,43833.67986,16:19:00,11.4,-0.443303255,,,,-1.591891177
,,43833.68333,16:24:00,6.2,-0.446013762,,,,-1.591891177
,,43833.68681,16:29:00,3.8,-0.447264765,,,,-1.591891177
,,43833.69028,16:34:00,2.2,-0.448098767,,,,-1.591891177
,,43833.69375,16:39:00,1.2,-0.448620019,,,,-1.591891177
,,43833.69722,16:44:00,0.8,-0.448828519,,,,-1.591891177
,,43833.70069,16:49:00,0,-0.44924552,,,,-1.591891177
,,43833.70417,16:54:00,0,-0.44924552,,,,-1.591891177
,,43833.70764,16:59:00,0,-0.44924552,,,,-1.591891177
,,43833.71111,17:04:00,0,-0.44924552,,,,-1.591891177
,,43833.71458,17:09:00,0,-0.44924552,,,,-1.591891177
,,43833.71806,17:14:00,0,-0.44924552,,,,-1.591891177
,,43833.72153,17:19:00,0,-0.44924552,,,,-1.591891177
,,43833.725,17:24:00,0,-0.44924552,,,,-1.591891177
,,43833.72847,17:29:00,0,-0.44924552,,,,-1.591891177
,,43833.73194,17:34:00,0,-0.44924552,,,,-1.591891177
,,43833.73542,17:39:00,0,-0.44924552,,,,-1.591891177
,,43833.73889,17:44:00,0,-0.44924552,,,,-1.591891177
,,43833.74236,17:49:00,0,-0.44924552,,,,-1.591891177
,,43833.74583,17:54:00,0,-0.44924552,,,,-1.591891177
,,43833.74931,17:59:00,0,-0.44924552,,,,-1.591891177
,,43833.75278,18:04:00,0,-0.44924552,,,,-1.591891177
,,43833.75625,18:09:00,0,-0.44924552,,,,-1.591891177
,,43833.75972,18:14:00,0,-0.44924552,,,,-1.591891177
,,43833.76319,18:19:00,0,-0.44924552,,,,-1.591891177
,,43833.76667,18:24:00,0,-0.44924552,,,,-1.591891177
,,43833.77014,18:29:00,0,-0.44924552,,,,-1.591891177
,,43833.77361,18:34:00,0,-0.44924552,,,,-1.591891177
,,43833.77708,18:39:00,0,-0.44924552,,,,-1.591891177
,,43833.78056,18:44:00,0,-0.44924552,,,,-1.591891177
,,43833.78403,18:49:00,0,-0.44924552,,,,-1.591891177
,,43833.7875,18:54:00,0,-0.44924552,,,,-1.591891177
,,43833.79097,18:59:00,0,-0.44924552,,,,-1.591891177
,,43833.79444,19:04:00,0,-0.44924552,,,,-1.591891177
,,43833.79792,19:09:00,0,-0.44924552,,,,-1.591891177
,,43833.80139,19:14:00,0,-0.44924552,,,,-1.591891177
,,43833.80486,19:19:00,0,-0.44924552,,,,-1.591891177
,,43833.80833,19:24:00,0,-0.44924552,,,,-1.591891177
,,43833.81181,19:29:00,0,-0.44924552,,,,-1.591891177
,,43833.81528,19:34:00,0,-0.44924552,,,,-1.591891177
,,43833.81875,19:39:00,0,-0.44924552,,,,-1.591891177
,,43833.82222,19:44:00,0,-0.44924552,,,,-1.591891177
,,43833.82569,19:49:00,0,-0.44924552,,,,-1.591891177
,,43833.82917,19:54:00,0,-0.44924552,,,,-1.591891177
,,43833.83264,19:59:00,0,-0.44924552,,,,-1.591891177
,,43833.83611,20:04:00,0,-0.44924552,,,,-1.591891177
,,43833.83958,20:09:00,0,-0.44924552,,,,-1.591891177
,,43833.84306,20:14:00,0,-0.44924552,,,,-1.591891177
,,43833.84653,20:19:00,0,-0.44924552,,,,-1.591891177
,,43833.85,20:24:00,0,-0.44924552,,,,-1.591891177
,,43833.85347,20:29:00,0,-0.44924552,,,,-1.591891177
,,43833.85694,20:34:00,0,-0.44924552,,,,-1.591891177
,,43833.86042,20:39:00,0,-0.44924552,,,,-1.591891177
,,43833.86389,20:44:00,0,-0.44924552,,,,-1.591891177
,,43833.86736,20:49:00,0,-0.44924552,,,,-1.591891177
,,43833.87083,20:54:00,0,-0.44924552,,,,-1.591891177
,,43833.87431,20:59:00,0,-0.44924552,,,,-1.591891177
,,43833.87778,21:04:00,0,-0.44924552,,,,-1.591891177
,,43833.88125,21:09:00,0,-0.44924552,,,,-1.591891177
,,43833.88472,21:14:00,0,-0.44924552,,,,-1.591891177
,,43833.88819,21:19:00,0,-0.44924552,,,,-1.591891177
,,43833.89167,21:24:00,0,-0.44924552,,,,-1.591891177
,,43833.89514,21:29:00,0,-0.44924552,,,,-1.591891177
,,43833.89861,21:34:00,0,-0.44924552,,,,-1.591891177
,,43833.90208,21:39:00,0,-0.44924552,,,,-1.591891177
,,43833.90556,21:44:00,0,-0.44924552,,,,-1.591891177
,,43833.90903,21:49:00,0,-0.44924552,,,,-1.591891177
,,43833.9125,21:54:00,0,-0.44924552,,,,-1.591891177
,,43833.91597,21:59:00,0,-0.44924552,,,,-1.591891177
,,43833.91944,22:04:00,0,-0.44924552,,,,-1.591891177
,,43833.92292,22:09:00,0,-0.44924552,,,,-1.591891177
,,43833.92639,22:14:00,0,-0.44924552,,,,-1.591891177
,,43833.92986,22:19:00,0,-0.44924552,,,,-1.591891177
,,43833.93333,22:24:00,0,-0.44924552,,,,-1.591891177
,,43833.93681,22:29:00,0,-0.44924552,,,,-1.591891177
,,43833.94028,22:34:00,0,-0.44924552,,,,-1.591891177
,,43833.94375,22:39:00,0,-0.44924552,,,,-1.591891177
,,43833.94722,22:44:00,0,-0.44924552,,,,-1.591891177
,,43833.95069,22:49:00,0,-0.44924552,,,,-1.591891177
,,43833.95417,22:54:00,0,-0.44924552,,,,-1.591891177
,,43833.95764,22:59:00,0,-0.44924552,,,,-1.591891177
,,43833.96111,23:04:00,0,-0.44924552,,,,-1.591891177
,,43833.96458,23:09:00,0,-0.44924552,,,,-1.591891177
,,43833.96806,23:14:00,0,-0.44924552,,,,-1.591891177
,,43833.97153,23:19:00,0,-0.44924552,,,,-1.591891177
,,43833.975,23:24:00,0,-0.44924552,,,,-1.591891177
,,43833.97847,23:29:00,0,-0.44924552,,,,-1.591891177
,,43833.98194,23:34:00,0,-0.44924552,,,,-1.591891177
,,43833.98542,23:39:00,0,-0.44924552,,,,-1.591891177
,,43833.98889,23:44:00,0,-0.44924552,,,,-1.591891177
,,43833.99236,23:49:00,0,-0.44924552,,,,-1.591891177
,,43833.99931,23:59:00,0,-0.44924552,,,,-1.591891177
04/01/2020,04/01/2020,43834.00278,00:04:00,0,-0.44924552,,,,-1.591891177
,,43834.00625,00:09:00,0,-0.44924552,,,,-1.591891177
,,43834.00972,00:14:00,0,-0.44924552,,,,-1.591891177
,,43834.01319,00:19:00,0,-0.44924552,,,,-1.591891177
,,43834.01667,00:24:00,0,-0.44924552,,,,-1.591891177
,,43834.02014,00:29:00,0,-0.44924552,,,,-1.591891177
,,43834.02361,00:34:00,0,-0.44924552,,,,-1.591891177
,,43834.02708,00:39:00,0,-0.44924552,,,,-1.591891177
,,43834.03056,00:44:00,0,-0.44924552,,,,-1.591891177
,,43834.03403,00:49:00,0,-0.44924552,,,,-1.591891177
,,43834.0375,00:54:00,0,-0.44924552,,,,-1.591891177
,,43834.04097,00:59:00,0,-0.44924552,,,,-1.591891177
,,43834.04444,01:04:00,0,-0.44924552,,,,-1.591891177
,,43834.04792,01:09:00,0,-0.44924552,,,,-1.591891177
,,43834.05139,01:14:00,0,-0.44924552,,,,-1.591891177
,,43834.05486,01:19:00,0,-0.44924552,,,,-1.591891177
,,43834.05833,01:24:00,0,-0.44924552,,,,-1.591891177
,,43834.06181,01:29:00,0,-0.44924552,,,,-1.591891177
,,43834.06528,01:34:00,0,-0.44924552,,,,-1.591891177
,,43834.06875,01:39:00,0,-0.44924552,,,,-1.591891177
,,43834.07222,01:44:00,0,-0.44924552,,,,-1.591891177
,,43834.07569,01:49:00,0,-0.44924552,,,,-1.591891177
,,43834.07917,01:54:00,0,-0.44924552,,,,-1.591891177
,,43834.08264,01:59:00,0,-0.44924552,,,,-1.591891177
,,43834.08611,02:04:00,0,-0.44924552,,,,-1.591891177
,,43834.08958,02:09:00,0,-0.44924552,,,,-1.591891177
,,43834.09306,02:14:00,0,-0.44924552,,,,-1.591891177
,,43834.09653,02:19:00,0,-0.44924552,,,,-1.591891177
,,43834.1,02:24:00,0,-0.44924552,,,,-1.591891177
,,43834.10347,02:29:00,0,-0.44924552,,,,-1.591891177
,,43834.10694,02:34:00,0,-0.44924552,,,,-1.591891177
,,43834.11042,02:39:00,0,-0.44924552,,,,-1.591891177
,,43834.11389,02:44:00,0,-0.44924552,,,,-1.591891177
,,43834.11736,02:49:00,0,-0.44924552,,,,-1.591891177
,,43834.12083,02:54:00,0,-0.44924552,,,,-1.591891177
,,43834.12431,02:59:00,0,-0.44924552,,,,-1.591891177
,,43834.12778,03:04:00,0,-0.44924552,,,,-1.591891177
,,43834.13125,03:09:00,0,-0.44924552,,,,-1.591891177
,,43834.13472,03:14:00,0,-0.44924552,,,,-1.591891177
,,43834.13819,03:19:00,0,-0.44924552,,,,-1.591891177
,,43834.14167,03:24:00,0,-0.44924552,,,,-1.591891177
,,43834.14514,03:29:00,0,-0.44924552,,,,-1.591891177
,,43834.14861,03:34:00,0,-0.44924552,,,,-1.591891177
,,43834.15208,03:39:00,0,-0.44924552,,,,-1.591891177
,,43834.15556,03:44:00,0,-0.44924552,,,,-1.591891177
,,43834.15903,03:49:00,0,-0.44924552,,,,-1.591891177
,,43834.1625,03:54:00,0,-0.44924552,,,,-1.591891177
,,43834.16597,03:59:00,0,-0.44924552,,,,-1.591891177
,,43834.16944,04:04:00,0,-0.44924552,,,,-1.591891177
,,43834.17292,04:09:00,0,-0.44924552,,,,-1.591891177
,,43834.17639,04:14:00,0,-0.44924552,,,,-1.591891177
,,43834.17986,04:19:00,0,-0.44924552,,,,-1.591891177
,,43834.18333,04:24:00,0,-0.44924552,,,,-1.591891177
,,43834.18681,04:29:00,0,-0.44924552,,,,-1.591891177
,,43834.19028,04:34:00,0,-0.44924552,,,,-1.591891177
,,43834.19375,04:39:00,0,-0.44924552,,,,-1.591891177
,,43834.19722,04:44:00,0,-0.44924552,,,,-1.591891177
,,43834.20069,04:49:00,0,-0.44924552,,,,-1.591891177
,,43834.20417,04:54:00,0,-0.44924552,,,,-1.591891177
,,43834.20764,04:59:00,0,-0.44924552,,,,-1.591891177
,,43834.21111,05:04:00,0,-0.44924552,,,,-1.591891177
,,43834.21458,05:09:00,0,-0.44924552,,,,-1.591891177
,,43834.21806,05:14:00,0,-0.44924552,,,,-1.591891177
,,43834.22153,05:19:00,0,-0.44924552,,,,-1.591891177
,,43834.225,05:24:00,0,-0.44924552,,,,-1.591891177
,,43834.22847,05:29:00,0,-0.44924552,,,,-1.591891177
,,43834.23194,05:34:00,0,-0.44924552,,,,-1.591891177
,,43834.23542,05:39:00,0,-0.44924552,,,,-1.591891177
,,43834.23889,05:44:00,0,-0.44924552,,,,-1.591891177
,,43834.24236,05:49:00,0,-0.44924552,,,,-1.591891177
,,43834.24583,05:54:00,0,-0.44924552,,,,-1.591891177
,,43834.24931,05:59:00,0,-0.44924552,,,,-1.591891177
,,43834.25278,06:04:00,0,-0.44924552,,,,-1.591891177
,,43834.25625,06:09:00,0,-0.44924552,,,,-1.591891177
,,43834.25972,06:14:00,0,-0.44924552,,,,-1.591891177
,,43834.26319,06:19:00,0,-0.44924552,,,,-1.591891177
,,43834.26667,06:24:00,0,-0.44924552,,,,-1.591891177
,,43834.27014,06:29:00,0,-0.44924552,,,,-1.591891177
,,43834.27361,06:34:00,0,-0.44924552,,,,-1.591891177
,,43834.27708,06:39:00,0,-0.44924552,,,,-1.591891177
,,43834.28056,06:44:00,0,-0.44924552,,,,-1.591891177
,,43834.28403,06:49:00,0,-0.44924552,,,,-1.591891177
,,43834.2875,06:54:00,0,-0.44924552,,,,-1.591891177
,,43834.29097,06:59:00,0,-0.44924552,,,,-1.591891177
,,43834.29444,07:04:00,0,-0.44924552,,,,-1.591891177
,,43834.29792,07:09:00,0,-0.44924552,,,,-1.591891177
,,43834.30139,07:14:00,0,-0.44924552,,,,-1.591891177
,,43834.30486,07:19:00,0,-0.44924552,,,,-1.591891177
,,43834.30833,07:24:00,0,-0.44924552,,,,-1.591891177
,,43834.31181,07:29:00,0,-0.44924552,,,,-1.591891177
,,43834.31528,07:34:00,0,-0.44924552,,,,-1.591891177
,,43834.31875,07:39:00,0,-0.44924552,,,,-1.591891177
,,43834.32222,07:44:00,0,-0.44924552,,,,-1.591891177
,,43834.32569,07:49:00,0,-0.44924552,,,,-1.591891177
,,43834.32917,07:54:00,0.8,-0.448828519,,,,-1.591891177
,,43834.33264,07:59:00,2.6,-0.447890267,,,,-1.591891177
,,43834.33611,08:04:00,5.4,-0.446430763,,,,-1.591891177
,,43834.33958,08:09:00,9.8,-0.444137257,,,,-1.591891177
,,43834.34306,08:14:00,16.6,-0.440592747,,,,-1.591891177
,,43834.34653,08:19:00,31,-0.433086727,,,,-1.591891177
,,43834.35,08:24:00,52,-0.422140448,,,,-1.591891177
,,43834.35347,08:29:00,86.8,-0.4040009,,,,-1.591891177
,,43834.35694,08:34:00,131.4,-0.380753088,,,,-1.591891177
,,43834.36042,08:39:00,161.6,-0.365011296,,,,-1.591891177
,,43834.36389,08:44:00,197.4,-0.346350496,,,,-1.591891177
,,43834.36736,08:49:00,226.2,-0.331338456,,,,-1.591891177
,,43834.37083,08:54:00,271,-0.307986394,,,,-1.591891177
,,43834.37431,08:59:00,328.6,-0.277962314,,,,-1.591891177
,,43834.37778,09:04:00,378.6,-0.251899744,,,,-1.591891177
,,43834.38125,09:09:00,414.6,-0.233134694,,,,-1.591891177
,,43834.38472,09:14:00,459.2,-0.209886882,,,,-1.591891177
,,43834.38819,09:19:00,538.6,-0.168499522,,,,-1.591891177
,,43834.39167,09:24:00,625.8,-0.123046401,,,,-1.591891177
,,43834.39514,09:29:00,708.8,-0.079782535,,,,-1.591891177
,,43834.39861,09:34:00,860,-0.000969325,,,,-1.591891177
,,43834.40208,09:39:00,1016.4,0.080554392,,,,-1.591891177
,,43834.40556,09:44:00,1160.8,0.155823093,,,,-1.591891177
,,43834.40903,09:49:00,1336,0.247146336,,,,-1.591891177
,,43834.4125,09:54:00,1554.6,0.36109189,,,,-1.591891177
,,43834.41597,09:59:00,1650.2,0.410923523,,,,-1.591891177
,,43834.41944,10:04:00,1779.6,0.478373453,,,,-1.591891177
,,43834.42292,10:09:00,1859.4,0.519969314,,,,-1.591891177
,,43834.42639,10:14:00,2013.8,0.600450528,,,,-1.591891177
,,43834.42986,10:19:00,2197.2,0.696048033,,,,-1.591891177
,,43834.43333,10:24:00,2382,0.79237529,,,,-1.591891177
,,43834.43681,10:29:00,2711.4,0.964075498,,,,-1.591891177
,,43834.44028,10:34:00,2946.2,1.086465324,,,,-1.591891177
,,43834.44375,10:39:00,2786.2,1.003065102,,,,-1.591891177
,,43834.44722,10:44:00,2769.8,0.994516579,,,,-1.591891177
,,43834.45069,10:49:00,2847,1.034757186,,,,-1.591891177
,,43834.45417,10:54:00,3091.6,1.162255276,,,,-1.591891177
,,43834.45764,10:59:00,3591.2,1.42267247,,,,-1.591891177
,,43834.46111,11:04:00,3659,1.458013314,,,,-1.591891177
,,43834.46458,11:09:00,3917.6,1.592808924,,,,-1.591891177
,,43834.46806,11:14:00,4367.4,1.827267799,,,,-1.591891177
,,43834.47153,11:19:00,4588,1.942255855,,,,-1.591891177
,,43834.475,11:24:00,4541.8,1.918174041,,,,-1.591891177
,,43834.47847,11:29:00,4231,1.756169109,,,,-1.591891177
,,43834.48194,11:34:00,4391.6,1.839882082,,,,-1.591891177
,,43834.48542,11:39:00,4588.8,1.942672857,,,,-1.591891177
,,43834.48889,11:44:00,4801.6,2.053595152,,,,-1.591891177
,,43834.49236,11:49:00,5021.6,2.168270458,,,,-1.591891177
,,43834.49583,11:54:00,4555.4,1.92526306,,,,-1.591891177
,,43834.49931,11:59:00,4711.4,2.006578277,,,,-1.591891177
,,43834.50278,12:04:00,4697.2,1.999176507,,,,-1.591891177
,,43834.50625,12:09:00,4833,2.069962446,,,,-1.591891177
,,43834.50972,12:14:00,5172.6,2.246979418,,,,-1.591891177
,,43834.51319,12:19:00,5371,2.350395694,,,,-1.591891177
,,43834.51667,12:24:00,5489.8,2.412320359,,,,-1.591891177
,,43834.52014,12:29:00,5530.8,2.433691666,,,,-1.591891177
,,43834.52361,12:34:00,5794,2.570885031,,,,-1.591891177
,,43834.52708,12:39:00,6109.2,2.735183469,,,,-1.591891177
,,43834.53056,12:44:00,6830.4,3.111109972,,,,-1.591891177
,,43834.53403,12:49:00,8173.8,3.811359089,,,,-1.591891177
,,43834.5375,12:54:00,8328.8,3.892153054,,,,-1.591891177
,,43834.54097,12:59:00,9219.4,4.356379542,,,,-1.591891177
,,43834.54444,13:04:00,11845,5.72497719,,,,-1.591891177
,,43834.54792,13:09:00,12853.4,6.250607092,,,,-1.591891177
,,43834.55139,13:14:00,12850.6,6.249147588,,,,-1.591891177
,,43834.55486,13:19:00,12962.4,6.307423493,,,,-1.591891177
,,43834.55833,13:24:00,15202.2,7.474922356,,,,-1.591891177
,,43834.56181,13:29:00,14103.2,6.902067078,,,,-1.591891177
,,43834.56528,13:34:00,14542.8,7.131209189,,,,-1.591891177
,,43834.56875,13:39:00,6114.4,2.737893977,,,,-1.591891177
,,43834.57222,13:44:00,6738.4,3.063154844,,,,-1.591891177
,,43834.57569,13:49:00,8612.4,4.039979948,,,,-1.591891177
,,43834.57917,13:54:00,5214.6,2.268871976,,,,-1.591891177
,,43834.58264,13:59:00,3412,1.329264221,,,,-1.591891177
,,43834.58611,14:04:00,2068,0.628702353,,,,-1.591891177
,,43834.58958,14:09:00,1796.6,0.487234726,,,,-1.591891177
,,43834.59306,14:14:00,1601.2,0.385382205,,,,-1.591891177
,,43834.59653,14:19:00,1562,0.36494915,,,,-1.591891177
,,43834.6,14:24:00,1413.2,0.287386943,,,,-1.591891177
,,43834.60347,14:29:00,1459.4,0.311468758,,,,-1.591891177
,,43834.60694,14:34:00,2139,0.665711202,,,,-1.591891177
,,43834.61042,14:39:00,3034.8,1.132648197,,,,-1.591891177
,,43834.61389,14:44:00,2361,0.781429011,,,,-1.591891177
,,43834.61736,14:49:00,1730,0.452519384,,,,-1.591891177
,,43834.62083,14:54:00,2270,0.733995134,,,,-1.591891177
,,43834.62431,14:59:00,3811.6,1.537556276,,,,-1.591891177
,,43834.62778,15:04:00,3553.4,1.402969168,,,,-1.591891177
,,43834.63125,15:09:00,2297,0.748068922,,,,-1.591891177
,,43834.63472,15:14:00,1280.6,0.218269009,,,,-1.591891177
,,43834.63819,15:19:00,714.8,-0.076655027,,,,-1.591891177
,,43834.64167,15:24:00,538.8,-0.168395272,,,,-1.591891177
,,43834.64514,15:29:00,472.4,-0.203006364,,,,-1.591891177
,,43834.64861,15:34:00,383,-0.249606238,,,,-1.591891177
,,43834.65208,15:39:00,281.6,-0.302461129,,,,-1.591891177
,,43834.65556,15:44:00,176,-0.357505276,,,,-1.591891177
,,43834.65903,15:49:00,111.2,-0.391282366,,,,-1.591891177
,,43834.6625,15:54:00,78.2,-0.408483662,,,,-1.591891177
,,43834.66597,15:59:00,55.8,-0.420159693,,,,-1.591891177
,,43834.66944,16:04:00,42.4,-0.427144461,,,,-1.591891177
,,43834.67292,16:09:00,34.4,-0.431314473,,,,-1.591891177
,,43834.67639,16:14:00,24.2,-0.436631237,,,,-1.591891177
,,43834.67986,16:19:00,13.6,-0.442156501,,,,-1.591891177
,,43834.68333,16:24:00,7,-0.445596761,,,,-1.591891177
,,43834.68681,16:29:00,4.2,-0.447056265,,,,-1.591891177
,,43834.69028,16:34:00,2,-0.448203018,,,,-1.591891177
,,43834.69375,16:39:00,1,-0.448724269,,,,-1.591891177
,,43834.69722,16:44:00,0,-0.44924552,,,,-1.591891177
,,43834.70069,16:49:00,0,-0.44924552,,,,-1.591891177
,,43834.70417,16:54:00,0,-0.44924552,,,,-1.591891177
,,43834.70764,16:59:00,0,-0.44924552,,,,-1.591891177
,,43834.71111,17:04:00,0,-0.44924552,,,,-1.591891177
,,43834.71458,17:09:00,0,-0.44924552,,,,-1.591891177
,,43834.71806,17:14:00,0,-0.44924552,,,,-1.591891177
,,43834.72153,17:19:00,0,-0.44924552,,,,-1.591891177
,,43834.725,17:24:00,0,-0.44924552,,,,-1.591891177
,,43834.72847,17:29:00,0,-0.44924552,,,,-1.591891177
,,43834.73194,17:34:00,0,-0.44924552,,,,-1.591891177
,,43834.73542,17:39:00,0,-0.44924552,,,,-1.591891177
,,43834.73889,17:44:00,0,-0.44924552,,,,-1.591891177
,,43834.74236,17:49:00,0,-0.44924552,,,,-1.591891177
,,43834.74583,17:54:00,0,-0.44924552,,,,-1.591891177
,,43834.74931,17:59:00,0,-0.44924552,,,,-1.591891177
,,43834.75278,18:04:00,0,-0.44924552,,,,-1.591891177
,,43834.75625,18:09:00,0,-0.44924552,,,,-1.591891177
,,43834.75972,18:14:00,0,-0.44924552,,,,-1.591891177
,,43834.76319,18:19:00,0,-0.44924552,,,,-1.591891177
,,43834.76667,18:24:00,0,-0.44924552,,,,-1.591891177
,,43834.77014,18:29:00,0,-0.44924552,,,,-1.591891177
,,43834.77361,18:34:00,0,-0.44924552,,,,-1.591891177
,,43834.77708,18:39:00,0,-0.44924552,,,,-1.591891177
,,43834.78056,18:44:00,0,-0.44924552,,,,-1.591891177
,,43834.78403,18:49:00,0,-0.44924552,,,,-1.591891177
,,43834.7875,18:54:00,0,-0.44924552,,,,-1.591891177
,,43834.79097,18:59:00,0,-0.44924552,,,,-1.591891177
,,43834.79444,19:04:00,0,-0.44924552,,,,-1.591891177
,,43834.79792,19:09:00,0,-0.44924552,,,,-1.591891177
